1462341600,05/04/2016,00:00,AUS,79850,500
1462428000,05/05/2016,00:00,DFW,17426,500
1462514400,05/06/2016,00:00,HOU,82255,500
1462600800,05/07/2016,00:00,AUS,65319,500
1462687200,05/08/2016,00:00,AUS,56007,500
1462773600,05/09/2016,00:00,HOU,73402,500
1462860000,05/10/2016,00:00,DFW,38809,500
1462946400,05/11/2016,00:00,AUS,97301,500
1463032800,05/12/2016,00:00,HOU,76892,500
1463119200,05/13/2016,00:00,AUS,79072,500
1463205600,05/14/2016,00:00,AUS,39089,500
1463292000,05/15/2016,00:00,HOU,36758,500
1463378400,05/16/2016,00:00,AUS,91546,500
1463464800,05/17/2016,00:00,DFW,93317,500
1463551200,05/18/2016,00:00,DFW,34128,500
1463637600,05/19/2016,00:00,HOU,37687,500
1463724000,05/20/2016,00:00,DFW,11217,500
1463810400,05/21/2016,00:00,HOU,29662,500
1463896800,05/22/2016,00:00,AUS,28923,500
1463983200,05/23/2016,00:00,HOU,44988,500
1464069600,05/24/2016,00:00,AUS,58586,500
1464156000,05/25/2016,00:00,DFW,50969,500
1464242400,05/26/2016,00:00,AUS,18289,500
1464328800,05/27/2016,00:00,DFW,63206,500
1464415200,05/28/2016,00:00,DFW,62803,500
1464501600,05/29/2016,00:00,HOU,54147,500
1464588000,05/30/2016,00:00,AUS,31906,500
1464674400,05/31/2016,00:00,DFW,99815,500
1464760800,06/01/2016,00:00,HOU,95715,500
1464847200,06/02/2016,00:00,AUS,81106,500
1464933600,06/03/2016,00:00,DFW,16167,500
1465020000,06/04/2016,00:00,HOU,98431,500
1465106400,06/05/2016,00:00,HOU,11219,500
1465192800,06/06/2016,00:00,HOU,25605,500
1465279200,06/07/2016,00:00,HOU,29147,500
1465365600,06/08/2016,00:00,DFW,66411,500
1465452000,06/09/2016,00:00,AUS,67000,500
1465538400,06/10/2016,00:00,DFW,81238,500
1465624800,06/11/2016,00:00,DFW,69894,500
1465711200,06/12/2016,00:00,DFW,16018,500
1465797600,06/13/2016,00:00,DFW,63351,500
1465884000,06/14/2016,00:00,AUS,83859,500
1465970400,06/15/2016,00:00,DFW,53730,500
1466056800,06/16/2016,00:00,AUS,57892,500
1466143200,06/17/2016,00:00,DFW,20780,500
1466229600,06/18/2016,00:00,HOU,15413,500
1466316000,06/19/2016,00:00,HOU,18671,500
1466402400,06/20/2016,00:00,HOU,16781,500
1466488800,06/21/2016,00:00,HOU,72912,500
1466575200,06/22/2016,00:00,HOU,10391,500
1466661600,06/23/2016,00:00,HOU,17157,500
1466748000,06/24/2016,00:00,HOU,95204,500
1466834400,06/25/2016,00:00,HOU,85652,500
1466920800,06/26/2016,00:00,AUS,66867,500
1467007200,06/27/2016,00:00,DFW,44447,500
1467093600,06/28/2016,00:00,DFW,77508,500
1467180000,06/29/2016,00:00,DFW,31281,500
1467266400,06/30/2016,00:00,HOU,30574,500
1467352800,07/01/2016,00:00,HOU,45580,500
1467439200,07/02/2016,00:00,HOU,70389,500
1467525600,07/03/2016,00:00,AUS,60370,500
1467612000,07/04/2016,00:00,HOU,11623,500
1467698400,07/05/2016,00:00,DFW,92232,500
1467784800,07/06/2016,00:00,HOU,17164,500
1467871200,07/07/2016,00:00,HOU,34103,500
1467957600,07/08/2016,00:00,AUS,82716,500
1468044000,07/09/2016,00:00,AUS,67076,500
1468130400,07/10/2016,00:00,DFW,65617,500
1468216800,07/11/2016,00:00,AUS,67148,500
1468303200,07/12/2016,00:00,AUS,98268,500
1468389600,07/13/2016,00:00,HOU,62717,500
1468476000,07/14/2016,00:00,DFW,59156,500
1468562400,07/15/2016,00:00,HOU,63812,500
1468648800,07/16/2016,00:00,DFW,64043,500
1468735200,07/17/2016,00:00,HOU,31266,500
1468821600,07/18/2016,00:00,HOU,93212,500
1468908000,07/19/2016,00:00,DFW,35993,500
1468994400,07/20/2016,00:00,DFW,91341,500
1469080800,07/21/2016,00:00,AUS,67311,500
1469167200,07/22/2016,00:00,DFW,75169,500
1469253600,07/23/2016,00:00,DFW,92950,500
1469340000,07/24/2016,00:00,HOU,87702,500
1469426400,07/25/2016,00:00,HOU,60786,500
1469512800,07/26/2016,00:00,DFW,38906,500
1469599200,07/27/2016,00:00,DFW,72981,500
1469685600,07/28/2016,00:00,HOU,62577,500
1469772000,07/29/2016,00:00,DFW,80115,500
1469858400,07/30/2016,00:00,AUS,51584,500
1469944800,07/31/2016,00:00,AUS,50699,500
1470031200,08/01/2016,00:00,AUS,83926,500
1470117600,08/02/2016,00:00,DFW,74930,500
1470204000,08/03/2016,00:00,DFW,42012,500
1470290400,08/04/2016,00:00,DFW,19852,500
1470376800,08/05/2016,00:00,DFW,23026,500
1470463200,08/06/2016,00:00,AUS,70507,500
1470549600,08/07/2016,00:00,HOU,52153,500
1470636000,08/08/2016,00:00,DFW,51763,500
1470722400,08/09/2016,00:00,HOU,33187,500
1470808800,08/10/2016,00:00,DFW,96111,500
1470895200,08/11/2016,00:00,DFW,11192,500
1470981600,08/12/2016,00:00,HOU,43468,500
1471068000,08/13/2016,00:00,DFW,14774,500
1471154400,08/14/2016,00:00,AUS,73487,500
1471240800,08/15/2016,00:00,AUS,59095,500
1471327200,08/16/2016,00:00,DFW,42915,500
1471413600,08/17/2016,00:00,AUS,23509,500
1471500000,08/18/2016,00:00,HOU,51899,500
1471586400,08/19/2016,00:00,DFW,33366,500
1471672800,08/20/2016,00:00,AUS,82447,500
1471759200,08/21/2016,00:00,DFW,70085,500
1471845600,08/22/2016,00:00,HOU,98204,500
1471932000,08/23/2016,00:00,AUS,18871,500
1472018400,08/24/2016,00:00,AUS,75123,500
1472104800,08/25/2016,00:00,HOU,64523,500
1472191200,08/26/2016,00:00,HOU,60662,500
1472277600,08/27/2016,00:00,DFW,81690,500
1472364000,08/28/2016,00:00,HOU,37038,500
1472450400,08/29/2016,00:00,HOU,72713,500
1472536800,08/30/2016,00:00,HOU,63816,500
1472623200,08/31/2016,00:00,DFW,79087,500
1472709600,09/01/2016,00:00,AUS,74786,500
1472796000,09/02/2016,00:00,AUS,66802,500
1472882400,09/03/2016,00:00,AUS,57040,500
1472968800,09/04/2016,00:00,AUS,13572,500
1473055200,09/05/2016,00:00,HOU,77587,500
1473141600,09/06/2016,00:00,AUS,61322,500
1473228000,09/07/2016,00:00,DFW,80283,500
1473314400,09/08/2016,00:00,HOU,10904,500
1473400800,09/09/2016,00:00,HOU,63186,500
1473487200,09/10/2016,00:00,AUS,90759,500
1473573600,09/11/2016,00:00,AUS,73394,500
1473660000,09/12/2016,00:00,DFW,88609,500
1473746400,09/13/2016,00:00,HOU,87236,500
1473832800,09/14/2016,00:00,HOU,50157,500
1473919200,09/15/2016,00:00,DFW,72910,500
1474005600,09/16/2016,00:00,DFW,13644,500
1474092000,09/17/2016,00:00,DFW,32172,500
1474178400,09/18/2016,00:00,AUS,15843,500
1474264800,09/19/2016,00:00,HOU,68739,500
1474351200,09/20/2016,00:00,DFW,28083,500
1474437600,09/21/2016,00:00,AUS,34147,500
1474524000,09/22/2016,00:00,HOU,14327,500
1474610400,09/23/2016,00:00,AUS,22660,500
1474696800,09/24/2016,00:00,HOU,47028,500
1474783200,09/25/2016,00:00,AUS,28720,500
1474869600,09/26/2016,00:00,DFW,12829,500
1474956000,09/27/2016,00:00,AUS,73603,500
1475042400,09/28/2016,00:00,DFW,99731,500
1475128800,09/29/2016,00:00,DFW,57139,500
1475215200,09/30/2016,00:00,HOU,90625,500
1475301600,10/01/2016,00:00,AUS,61079,500
1475388000,10/02/2016,00:00,HOU,24913,500
1475474400,10/03/2016,00:00,DFW,26584,500
1475560800,10/04/2016,00:00,HOU,76261,500
1475647200,10/05/2016,00:00,AUS,22485,500
1475733600,10/06/2016,00:00,DFW,33128,500
1475820000,10/07/2016,00:00,HOU,15173,500
1475906400,10/08/2016,00:00,AUS,57208,500
1475992800,10/09/2016,00:00,DFW,56628,500
1476079200,10/10/2016,00:00,DFW,46535,500
1476165600,10/11/2016,00:00,DFW,45758,500
1476252000,10/12/2016,00:00,HOU,25274,500
1476338400,10/13/2016,00:00,HOU,94489,500
1476424800,10/14/2016,00:00,DFW,78477,500
1476511200,10/15/2016,00:00,HOU,34562,500
1476597600,10/16/2016,00:00,AUS,60052,500
1476684000,10/17/2016,00:00,AUS,57291,500
1476770400,10/18/2016,00:00,DFW,23401,500
1476856800,10/19/2016,00:00,AUS,43935,500
1476943200,10/20/2016,00:00,AUS,26380,500
1477029600,10/21/2016,00:00,DFW,56747,500
1477116000,10/22/2016,00:00,HOU,58818,500
1477202400,10/23/2016,00:00,AUS,81874,500
1477288800,10/24/2016,00:00,HOU,21694,500
1477375200,10/25/2016,00:00,DFW,99914,500
1477461600,10/26/2016,00:00,HOU,84476,500
1477548000,10/27/2016,00:00,DFW,33253,500
1477634400,10/28/2016,00:00,DFW,83759,500
1477720800,10/29/2016,00:00,DFW,75952,500
1477807200,10/30/2016,00:00,DFW,34503,500
1477893600,10/31/2016,00:00,AUS,26094,500
1477980000,11/01/2016,00:00,HOU,34829,500
1478066400,11/02/2016,00:00,DFW,99933,500
1478152800,11/03/2016,00:00,AUS,58404,500
1478239200,11/04/2016,00:00,HOU,95534,500
1478325600,11/05/2016,00:00,DFW,87943,500
1478412000,11/06/2016,00:00,AUS,24406,500
1478498400,11/07/2016,00:00,DFW,31359,500
1478584800,11/08/2016,00:00,HOU,22100,500
1478671200,11/09/2016,00:00,AUS,83021,500
1478757600,11/10/2016,00:00,AUS,85303,500
1478844000,11/11/2016,00:00,HOU,71590,500
1478930400,11/12/2016,00:00,DFW,12018,500
1479016800,11/13/2016,00:00,DFW,53987,500
1479103200,11/14/2016,00:00,AUS,11084,500
1479189600,11/15/2016,00:00,AUS,93917,500
1479276000,11/16/2016,00:00,HOU,90568,500
1479362400,11/17/2016,00:00,AUS,68135,500
1479448800,11/18/2016,00:00,AUS,93798,500
1479535200,11/19/2016,00:00,DFW,27286,500
1479621600,11/20/2016,00:00,DFW,55403,500
1479708000,11/21/2016,00:00,AUS,15820,500
1479794400,11/22/2016,00:00,HOU,36357,500
1479880800,11/23/2016,00:00,AUS,75732,500
1479967200,11/24/2016,00:00,AUS,73609,500
1480053600,11/25/2016,00:00,DFW,20486,500
1480140000,11/26/2016,00:00,DFW,49560,500
1480226400,11/27/2016,00:00,HOU,51160,500
1480312800,11/28/2016,00:00,DFW,88098,500
1480399200,11/29/2016,00:00,AUS,74442,500
1480485600,11/30/2016,00:00,AUS,99019,500
1480572000,12/01/2016,00:00,HOU,49644,500
1480658400,12/02/2016,00:00,DFW,43879,500
1480744800,12/03/2016,00:00,HOU,65144,500
1480831200,12/04/2016,00:00,HOU,88643,500
1480917600,12/05/2016,00:00,AUS,86121,500
1481004000,12/06/2016,00:00,HOU,94459,500
1481090400,12/07/2016,00:00,AUS,34286,500
1481176800,12/08/2016,00:00,AUS,72239,500
1481263200,12/09/2016,00:00,DFW,79685,500
1481349600,12/10/2016,00:00,HOU,50454,500
1481436000,12/11/2016,00:00,AUS,94006,500
1481522400,12/12/2016,00:00,AUS,10041,500
1481608800,12/13/2016,00:00,HOU,41972,500
1481695200,12/14/2016,00:00,DFW,57908,500
1481781600,12/15/2016,00:00,AUS,48983,500
1481868000,12/16/2016,00:00,DFW,70764,500
1481954400,12/17/2016,00:00,AUS,32256,500
1482040800,12/18/2016,00:00,HOU,74862,500
1482127200,12/19/2016,00:00,HOU,27911,500
1482213600,12/20/2016,00:00,AUS,18701,500
1482300000,12/21/2016,00:00,DFW,82299,500
1482386400,12/22/2016,00:00,AUS,91710,500
1482472800,12/23/2016,00:00,HOU,94251,500
1482559200,12/24/2016,00:00,AUS,33115,500
1482645600,12/25/2016,00:00,DFW,86862,500
1482732000,12/26/2016,00:00,DFW,49042,500
1482818400,12/27/2016,00:00,AUS,93116,500
1482904800,12/28/2016,00:00,AUS,64113,500
1482991200,12/29/2016,00:00,DFW,50973,500
1483077600,12/30/2016,00:00,AUS,79306,500
1483164000,12/31/2016,00:00,AUS,97798,500
1448006400,11/20/2015,02:00,AMA,42917,500
1448092800,11/21/2015,02:00,BPT,46155,500
1448179200,11/22/2015,02:00,AMA,51063,500
1448265600,11/23/2015,02:00,AMA,42768,500
1448352000,11/24/2015,02:00,ABI,82688,500
1448438400,11/25/2015,02:00,ABI,26853,500
1448524800,11/26/2015,02:00,AMA,39592,500
1448611200,11/27/2015,02:00,BPT,54809,500
1448697600,11/28/2015,02:00,BPT,45592,500
1448784000,11/29/2015,02:00,ABI,58337,500
1448870400,11/30/2015,02:00,ABI,13751,500
1448956800,12/01/2015,02:00,BPT,50888,500
1449043200,12/02/2015,02:00,AMA,75715,500
1449129600,12/03/2015,02:00,AMA,50318,500
1449216000,12/04/2015,02:00,ABI,86377,500
1449302400,12/05/2015,02:00,BPT,38140,500
1449388800,12/06/2015,02:00,AMA,54626,500
1449475200,12/07/2015,02:00,BPT,21646,500
1449561600,12/08/2015,02:00,BPT,36010,500
1449648000,12/09/2015,02:00,ABI,61074,500
1449734400,12/10/2015,02:00,BPT,52625,500
1449820800,12/11/2015,02:00,BPT,28725,500
1449907200,12/12/2015,02:00,ABI,90472,500
1449993600,12/13/2015,02:00,BPT,97849,500
1450080000,12/14/2015,02:00,BPT,31622,500
1450166400,12/15/2015,02:00,ABI,76523,500
1450252800,12/16/2015,02:00,ABI,27539,500
1450339200,12/17/2015,02:00,AMA,97792,500
1450425600,12/18/2015,02:00,ABI,98885,500
1450512000,12/19/2015,02:00,AMA,21896,500
1450598400,12/20/2015,02:00,AMA,15536,500
1450684800,12/21/2015,02:00,ABI,96056,500
1450771200,12/22/2015,02:00,ABI,31377,500
1450857600,12/23/2015,02:00,AMA,34063,500
1450944000,12/24/2015,02:00,BPT,77605,500
1451030400,12/25/2015,02:00,AMA,19154,500
1451116800,12/26/2015,02:00,ABI,31653,500
1451203200,12/27/2015,02:00,ABI,38984,500
1451289600,12/28/2015,02:00,ABI,59394,500
1451376000,12/29/2015,02:00,AMA,82108,500
1451462400,12/30/2015,02:00,AMA,52776,500
1451548800,12/31/2015,02:00,BPT,93901,500
1451635200,01/01/2016,02:00,ABI,59659,500
1451721600,01/02/2016,02:00,AMA,81036,500
1451808000,01/03/2016,02:00,AMA,97271,500
1451894400,01/04/2016,02:00,BPT,43122,500
1451980800,01/05/2016,02:00,AMA,66594,500
1452067200,01/06/2016,02:00,AMA,29960,500
1452153600,01/07/2016,02:00,BPT,22526,500
1452240000,01/08/2016,02:00,ABI,88731,500
1452326400,01/09/2016,02:00,AMA,36673,500
1452412800,01/10/2016,02:00,ABI,77217,500
1452499200,01/11/2016,02:00,AMA,88178,500
1452585600,01/12/2016,02:00,BPT,37356,500
1452672000,01/13/2016,02:00,BPT,84637,500
1452758400,01/14/2016,02:00,AMA,23311,500
1452844800,01/15/2016,02:00,AMA,81236,500
1452931200,01/16/2016,02:00,AMA,69917,500
1453017600,01/17/2016,02:00,BPT,13208,500
1453104000,01/18/2016,02:00,AMA,10110,500
1453190400,01/19/2016,02:00,BPT,77194,500
1453276800,01/20/2016,02:00,AMA,94208,500
1453363200,01/21/2016,02:00,ABI,75474,500
1453449600,01/22/2016,02:00,BPT,25426,500
1453536000,01/23/2016,02:00,ABI,30775,500
1453622400,01/24/2016,02:00,ABI,12978,500
1453708800,01/25/2016,02:00,BPT,33527,500
1453795200,01/26/2016,02:00,AMA,65414,500
1453881600,01/27/2016,02:00,ABI,56031,500
1453968000,01/28/2016,02:00,BPT,41553,500
1454054400,01/29/2016,02:00,ABI,60832,500
1454140800,01/30/2016,02:00,AMA,73664,500
1454227200,01/31/2016,02:00,BPT,11637,500
1454313600,02/01/2016,02:00,AMA,77189,500
1454400000,02/02/2016,02:00,AMA,61136,500
1454486400,02/03/2016,02:00,BPT,84441,500
1454572800,02/04/2016,02:00,ABI,54418,500
1454659200,02/05/2016,02:00,AMA,67493,500
1454745600,02/06/2016,02:00,ABI,70946,500
1454832000,02/07/2016,02:00,BPT,78283,500
1454918400,02/08/2016,02:00,BPT,44506,500
1455004800,02/09/2016,02:00,AMA,18770,500
1455091200,02/10/2016,02:00,BPT,95999,500
1455177600,02/11/2016,02:00,AMA,12216,500
1455264000,02/12/2016,02:00,AMA,85640,500
1455350400,02/13/2016,02:00,AMA,58850,500
1455436800,02/14/2016,02:00,BPT,58278,500
1455523200,02/15/2016,02:00,ABI,70470,500
1455609600,02/16/2016,02:00,BPT,42823,500
1455696000,02/17/2016,02:00,AMA,85534,500
1455782400,02/18/2016,02:00,AMA,72099,500
1455868800,02/19/2016,02:00,AMA,60137,500
1455955200,02/20/2016,02:00,BPT,97460,500
1456041600,02/21/2016,02:00,BPT,47700,500
1456128000,02/22/2016,02:00,BPT,14981,500
1456214400,02/23/2016,02:00,ABI,46847,500
1456300800,02/24/2016,02:00,AMA,13341,500
1456387200,02/25/2016,02:00,BPT,31630,500
1456473600,02/26/2016,02:00,AMA,84747,500
1456560000,02/27/2016,02:00,BPT,92580,500
1456646400,02/28/2016,02:00,AMA,57451,500
1456732800,02/29/2016,02:00,BPT,23281,500
1456819200,03/01/2016,02:00,AMA,14684,500
1456905600,03/02/2016,02:00,BPT,61951,500
1456992000,03/03/2016,02:00,ABI,24089,500
1457078400,03/04/2016,02:00,AMA,50006,500
1457164800,03/05/2016,02:00,AMA,83424,500
1457251200,03/06/2016,02:00,AMA,53436,500
1457337600,03/07/2016,02:00,BPT,37252,500
1457424000,03/08/2016,02:00,BPT,52295,500
1457510400,03/09/2016,02:00,ABI,92540,500
1457596800,03/10/2016,02:00,ABI,15935,500
1457683200,03/11/2016,02:00,ABI,92776,500
1457769600,03/12/2016,02:00,AMA,30546,500
1457856000,03/13/2016,02:00,AMA,61942,500
1457942400,03/14/2016,02:00,ABI,13447,500
1458028800,03/15/2016,02:00,AMA,55518,500
1458115200,03/16/2016,02:00,BPT,20915,500
1458201600,03/17/2016,02:00,BPT,92780,500
1458288000,03/18/2016,02:00,ABI,83387,500
1458374400,03/19/2016,02:00,AMA,53897,500
1458460800,03/20/2016,02:00,BPT,14573,500
1458547200,03/21/2016,02:00,AMA,19035,500
1458633600,03/22/2016,02:00,ABI,44715,500
1458720000,03/23/2016,02:00,ABI,61804,500
1458806400,03/24/2016,02:00,ABI,36374,500
1458892800,03/25/2016,02:00,ABI,94634,500
1458979200,03/26/2016,02:00,AMA,61620,500
1459065600,03/27/2016,02:00,AMA,74521,500
1459152000,03/28/2016,02:00,AMA,65048,500
1459238400,03/29/2016,02:00,BPT,47633,500
1459324800,03/30/2016,02:00,BPT,90915,500
1459411200,03/31/2016,02:00,AMA,45832,500
1459497600,04/01/2016,02:00,ABI,88256,500
1459584000,04/02/2016,02:00,ABI,11613,500
1459670400,04/03/2016,02:00,AMA,67207,500
1459756800,04/04/2016,02:00,AMA,20357,500
1459843200,04/05/2016,02:00,ABI,89850,500
1459929600,04/06/2016,02:00,BPT,39306,500
1460016000,04/07/2016,02:00,ABI,27518,500
1460102400,04/08/2016,02:00,AMA,18837,500
1460188800,04/09/2016,02:00,AMA,37429,500
1460275200,04/10/2016,02:00,ABI,64229,500
1460361600,04/11/2016,02:00,BPT,90571,500
1460448000,04/12/2016,02:00,BPT,19110,500
1460534400,04/13/2016,02:00,ABI,32528,500
1460620800,04/14/2016,02:00,AMA,84137,500
1460707200,04/15/2016,02:00,AMA,28205,500
1460793600,04/16/2016,02:00,BPT,98830,500
1460880000,04/17/2016,02:00,BPT,42712,500
1460966400,04/18/2016,02:00,AMA,26030,500
1461052800,04/19/2016,02:00,AMA,42703,500
